net,length_um
_01021_,4.46
_01081_,4.46
_01292_,4.46
_01327_,4.46
_01370_,4.46
_01953_,4.46
_01986_,4.46
_02086_,4.46
_02107_,4.46
_02164_,4.46
_02526_,4.46
_02529_,4.46
_02540_,4.46
_02617_,4.46
_02922_,4.46
_02973_,4.46
_03044_,4.46
_03403_,4.46
_03435_,4.46
_03931_,4.46
_03961_,4.46
_04152_,4.46
_04886_,4.46
_04949_,4.46
_05116_,4.46
_05196_,4.46
_05434_,4.46
_05546_,4.46
_05581_,4.46
_05755_,4.46
_05855_,4.46
_06166_,4.46
_06207_,4.46
_06619_,4.46
_06655_,4.46
_06944_,4.46
_07150_,4.46
_07413_,4.46
_07520_,4.46
_07542_,4.46
_08342_,4.46
_08360_,4.46
_08388_,4.46
_08479_,4.46
_08548_,4.46
_08549_,4.46
_08560_,4.46
_08640_,4.46
_08854_,4.46
_08921_,4.46
_08985_,4.46
_09045_,4.46
_09594_,4.46
_09641_,4.46
_09857_,4.46
_10193_,4.46
_10431_,4.46
_10450_,4.46
_10527_,4.46
_10563_,4.46
_11001_,4.46
_11214_,4.46
_11346_,4.46
_11846_,4.46
_11879_,4.46
stage8_inst.out3\[21\],4.46
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplier\[16\],4.46
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[25\],4.46
net641,4.46
net717,4.46
net904,4.46
net964,4.46
net1151,4.46
net1260,4.46
net1269,4.46
net1565,4.46
_00323_,4.44
_01176_,4.44
_01733_,4.44
_02507_,4.44
_02512_,4.44
_02806_,4.44
_03545_,4.44
_07193_,4.44
_07578_,4.44
_07877_,4.44
_09212_,4.44
_09932_,4.44
_10827_,4.44
_10997_,4.44
_11171_,4.44
_12030_,4.44
_04334_,4.43
_00648_,4.42
_00730_,4.42
_01959_,4.42
_02130_,4.42
_04029_,4.42
_04269_,4.42
_04469_,4.42
_04512_,4.42
_04834_,4.42
_04991_,4.42
_05445_,4.42
_05446_,4.42
_05551_,4.42
_05631_,4.42
_06169_,4.42
_06669_,4.42
_06696_,4.42
_07045_,4.42
_07183_,4.42
_07464_,4.42
_07547_,4.42
_08259_,4.42
_08410_,4.42
_08657_,4.42
_08706_,4.42
_08770_,4.42
_08837_,4.42
_08876_,4.42
_08962_,4.42
_09141_,4.42
_09807_,4.42
_10090_,4.42
_10091_,4.42
_10136_,4.42
_10315_,4.42
_10987_,4.42
_11315_,4.42
_11475_,4.42
_11884_,4.42
_12032_,4.42
net645,4.42
net648,4.42
net1062,4.42
net1340,4.42
net1664,4.42
_10215_,4.39
load_data[30],4.39
read_data[0],4.39
_01761_,4.36
_02539_,4.36
_03130_,4.36
_03191_,4.36
_04591_,4.36
_04997_,4.36
_05006_,4.36
_05016_,4.36
_05247_,4.36
_05359_,4.36
_05420_,4.36
_05437_,4.36
_06285_,4.36
_06521_,4.36
_06526_,4.36
_06670_,4.36
_07361_,4.36
_07543_,4.36
_07609_,4.36
_08796_,4.36
_08811_,4.36
_08850_,4.36
_08866_,4.36
_08878_,4.36
_09577_,4.36
_09709_,4.36
_10078_,4.36
_10890_,4.36
_11797_,4.36
_11908_,4.36
net742,4.36
net885,4.36
net1106,4.36
net1140,4.36
net1154,4.36
net1187,4.36
net1213,4.36
_00344_,4.34
_00602_,4.34
_00914_,4.34
_02133_,4.34
_02407_,4.34
_02838_,4.34
_02894_,4.34
_02965_,4.34
_03204_,4.34
_03371_,4.34
_03466_,4.34
_03526_,4.34
_03817_,4.34
_04193_,4.34
_04240_,4.34
_04290_,4.34
_04383_,4.34
_04608_,4.34
_04651_,4.34
_04880_,4.34
_05045_,4.34
_05160_,4.34
_05176_,4.34
_05223_,4.34
_05241_,4.34
_05450_,4.34
_05577_,4.34
_05630_,4.34
_05671_,4.34
_05675_,4.34
_05991_,4.34
_06329_,4.34
_06342_,4.34
_06757_,4.34
_06866_,4.34
_07190_,4.34
_07221_,4.34
_07313_,4.34
_07405_,4.34
_07808_,4.34
_07928_,4.34
_08089_,4.34
_08224_,4.34
_08227_,4.34
_08264_,4.34
_08266_,4.34
_08382_,4.34
_08472_,4.34
_08910_,4.34
_09158_,4.34
_09164_,4.34
_10177_,4.34
_10281_,4.34
_10290_,4.34
_10506_,4.34
_10585_,4.34
_10812_,4.34
_10850_,4.34
_11108_,4.34
_11191_,4.34
_11225_,4.34
_11725_,4.34
stage8_inst.out3\[27\],4.34
net632,4.34
net891,4.34
net1390,4.34
net1505,4.34
net1569,4.34
net1739,4.34
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.b\[1\],4.33
_04016_,4.32
_10184_,4.32
_10833_,4.32
_01593_,4.305
_01654_,4.305
_01756_,4.305
_01891_,4.305
_05311_,4.3
load_data[23],4.27
load_data[7],4.27
load_twiddle[0],4.27
load_twiddle[13],4.27
_01519_,4.265
_08768_,4.26
_00669_,4.245
_01836_,4.24
_02382_,4.24
_03293_,4.24
_05051_,4.24
_05748_,4.24
_06150_,4.24
_07329_,4.24
_08294_,4.24
_08362_,4.24
_08370_,4.24
_08475_,4.24
_09355_,4.24
_10915_,4.24
net1612,4.24
net1620,4.24
net1746,4.24
_00124_,4.22
_00161_,4.22
_00295_,4.22
_00531_,4.22
_00649_,4.22
_00977_,4.22
_01126_,4.22
_01871_,4.22
_02668_,4.22
_03265_,4.22
_05052_,4.22
_07115_,4.22
_07135_,4.22
_08210_,4.22
_09088_,4.22
_09262_,4.22
_09941_,4.22
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.b\[6\],4.22
net128,4.22
_00233_,4.215
_07981_,4.215
_02732_,4.2
_07498_,4.2
_08619_,4.2
_08693_,4.2
_08695_,4.2
_05283_,4.165
_09808_,4.155
_00185_,4.145
_01140_,4.14
_01151_,4.14
_01579_,4.14
_01840_,4.14
_02021_,4.14
_02340_,4.14
_04225_,4.14
_05567_,4.14
_06413_,4.14
_09622_,4.14
_09856_,4.14
_11152_,4.14
net476,4.14
net502,4.14
net957,4.14
net1031,4.14
net1047,4.14
net1204,4.14
net1384,4.14
net1444,4.14
net1652,4.14
_00068_,4.12
_00159_,4.12
_00168_,4.12
_00192_,4.12
_00230_,4.12
_00235_,4.12
_00296_,4.12
_00368_,4.12
_00436_,4.12
_00484_,4.12
_00514_,4.12
_00542_,4.12
_00555_,4.12
_00566_,4.12
_00607_,4.12
_00704_,4.12
_00716_,4.12
_00820_,4.12
_01100_,4.12
_01128_,4.12
_01320_,4.12
_01397_,4.12
_01525_,4.12
_01910_,4.12
_01955_,4.12
_02033_,4.12
_06109_,4.12
_07288_,4.12
_07484_,4.12
_10679_,4.12
net504,4.12
net516,4.12
net640,4.12
net778,4.12
net799,4.12
net813,4.12
net869,4.12
net1080,4.12
net1161,4.12
net1176,4.12
net1234,4.12
_06940_,4.115
_05293_,4.11
_05334_,4.11
_00054_,4.1
_00545_,4.1
_00594_,4.1
_00830_,4.1
_01306_,4.1
_01367_,4.1
_03028_,4.1
_04305_,4.1
_05277_,4.1
_05648_,4.1
_07634_,4.1
_08086_,4.1
_10231_,4.1
_10931_,4.1
_11069_,4.1
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[1\],4.1
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[29\],4.1
_02243_,4.095
_00105_,4.08
_01127_,4.08
_01218_,4.08
_01577_,4.08
_09791_,4.08
_00690_,4.045
_02013_,4.045
_09434_,4.04
_00005_,4.02
_00137_,4.02
_00145_,4.02
_00357_,4.02
_00411_,4.02
_00464_,4.02
_01002_,4.02
_01401_,4.02
_02106_,4.02
_02259_,4.02
_02275_,4.02
_02295_,4.02
_02610_,4.02
_02797_,4.02
_03022_,4.02
_03117_,4.02
_03228_,4.02
_03507_,4.02
_04256_,4.02
_04289_,4.02
_04451_,4.02
_04545_,4.02
_04578_,4.02
_04610_,4.02
_04617_,4.02
_04818_,4.02
_04969_,4.02
_04978_,4.02
_04981_,4.02
_05000_,4.02
_05003_,4.02
_05010_,4.02
_05019_,4.02
_05305_,4.02
_05506_,4.02
_05622_,4.02
_06246_,4.02
_06249_,4.02
_06377_,4.02
_06747_,4.02
_07347_,4.02
_07386_,4.02
_07696_,4.02
_07725_,4.02
_07863_,4.02
_09136_,4.02
_09391_,4.02
_09715_,4.02
_10348_,4.02
_10642_,4.02
_10652_,4.02
_10907_,4.02
_11244_,4.02
_11442_,4.02
_11603_,4.02
_11955_,4.02
_12005_,4.02
net741,4.02
net771,4.02
net772,4.02
net1024,4.02
net1053,4.02
_00144_,4.005
_00250_,4.005
_00031_,4
_00078_,4
_00080_,4
_00085_,4
_00130_,4
_00134_,4
_00183_,4
_00191_,4
_00221_,4
_00222_,4
_00255_,4
_00271_,4
_00778_,4
_00783_,4
_00818_,4
_00851_,4
_00896_,4
_00904_,4
_00965_,4
_00971_,4
_00995_,4
_00997_,4
_01064_,4
_01096_,4
_01110_,4
_01112_,4
_01165_,4
_01197_,4
_01246_,4
_01259_,4
_01277_,4
_01304_,4
_01308_,4
_01358_,4
_01426_,4
_01500_,4
_01561_,4
_01680_,4
_01736_,4
_01789_,4
_01806_,4
_01846_,4
_01905_,4
_02036_,4
_02117_,4
_02136_,4
_02200_,4
_02514_,4
_02588_,4
_02725_,4
_02730_,4
_02775_,4
_02785_,4
_03019_,4
_03108_,4
_03234_,4
_03381_,4
_03981_,4
_04011_,4
_04048_,4
_04336_,4
_04392_,4
_04431_,4
_04882_,4
_04900_,4
_04922_,4
_05018_,4
_05095_,4
_05384_,4
_06137_,4
_06462_,4
_06734_,4
_07385_,4
_08169_,4
_08307_,4
_08455_,4
_08515_,4
_08576_,4
_08606_,4
_08622_,4
_08681_,4
_08835_,4
_08942_,4
_08945_,4
_09020_,4
_09067_,4
_09342_,4
_09529_,4
_09558_,4
_09587_,4
_09649_,4
_09751_,4
_09987_,4
_10025_,4
_10068_,4
_10457_,4
_10694_,4
_10733_,4
_10921_,4
_11017_,4
_11147_,4
_11153_,4
_11785_,4
_11878_,4
_11994_,4
stage8_inst.out6\[30\],4
stage8_inst.out7\[10\],4
net138,4
net697,4
net731,4
net803,4
net942,4
net975,4
net1040,4
net1128,4
net1221,4
net1255,4
net1671,4
net1673,4
_01264_,3.98
_04333_,3.98
_07551_,3.98
_09954_,3.98
_02710_,3.97
_03570_,3.97
_03275_,3.93
_09133_,3.93
load_twiddle[17],3.93
load_twiddle[2],3.93
load_twiddle_en,3.93
_02373_,3.91
_02253_,3.9
_02471_,3.9
_02530_,3.9
_02542_,3.9
_02949_,3.9
_03471_,3.9
_04030_,3.9
_04351_,3.9
_04378_,3.9
_04419_,3.9
_04493_,3.9
_04925_,3.9
_05354_,3.9
_05362_,3.9
_05448_,3.9
_05619_,3.9
_06475_,3.9
_06671_,3.9
_06988_,3.9
_07579_,3.9
_08508_,3.9
_08516_,3.9
_08650_,3.9
_08788_,3.9
_08799_,3.9
_08801_,3.9
_08814_,3.9
_08838_,3.9
_08902_,3.9
_08914_,3.9
_09590_,3.9
_09638_,3.9
_10030_,3.9
_10118_,3.9
_10265_,3.9
_10274_,3.9
_10520_,3.9
_10927_,3.9
_11014_,3.9
_11967_,3.9
_00441_,3.88
_00474_,3.88
_00586_,3.88
_00626_,3.88
_00686_,3.88
_01925_,3.88
_02196_,3.88
_02208_,3.88
_02531_,3.88
_02562_,3.88
_02750_,3.88
_03151_,3.88
_03157_,3.88
_03255_,3.88
_03261_,3.88
_03614_,3.88
_03974_,3.88
_04075_,3.88
_04122_,3.88
_04440_,3.88
_04757_,3.88
_05159_,3.88
_05395_,3.88
_05422_,3.88
_06038_,3.88
_06345_,3.88
_06422_,3.88
_06473_,3.88
_06572_,3.88
_06735_,3.88
_06775_,3.88
_06874_,3.88
_06907_,3.88
_06960_,3.88
_07001_,3.88
_07053_,3.88
_07430_,3.88
_07501_,3.88
_07511_,3.88
_07599_,3.88
_07600_,3.88
_07839_,3.88
_07853_,3.88
_07911_,3.88
_08043_,3.88
_08144_,3.88
_08263_,3.88
_08613_,3.88
_08711_,3.88
_08892_,3.88
_08893_,3.88
_09104_,3.88
_09213_,3.88
_09447_,3.88
_09864_,3.88
_10012_,3.88
_10146_,3.88
_10436_,3.88
_10456_,3.88
_10494_,3.88
_10718_,3.88
_10880_,3.88
_11055_,3.88
_11118_,3.88
_11143_,3.88
_11280_,3.88
_11335_,3.88
_11454_,3.88
_11624_,3.88
_12038_,3.88
net674,3.88
_03316_,3.86
_06575_,3.86
_10636_,3.86
_01451_,3.845
_01708_,3.845
net963,3.845
_06765_,3.83
_00129_,3.78
_00164_,3.78
_00189_,3.78
_00190_,3.78
_00240_,3.78
_00402_,3.78
_01004_,3.78
_01293_,3.78
_01495_,3.78
_01818_,3.78
_01835_,3.78
_01852_,3.78
_01859_,3.78
_01876_,3.78
_02932_,3.78
_03285_,3.78
_03314_,3.78
_03996_,3.78
_04255_,3.78
_05635_,3.78
_08340_,3.78
_08533_,3.78
_08537_,3.78
_08660_,3.78
_08756_,3.78
_10028_,3.78
_10143_,3.78
_10458_,3.78
net954,3.78
_08032_,3.77
_00257_,3.76
_00284_,3.76
_00298_,3.76
_00305_,3.76
_00408_,3.76
_00515_,3.76
_00801_,3.76
_01111_,3.76
_01122_,3.76
_01380_,3.76
_01413_,3.76
_01551_,3.76
_01808_,3.76
_02794_,3.76
_03116_,3.76
_03396_,3.76
_03407_,3.76
_04221_,3.76
_06468_,3.76
_06909_,3.76
_08020_,3.76
_09911_,3.76
_10968_,3.76
_10316_,3.755
_02001_,3.74
_08359_,3.74
_08412_,3.74
_10969_,3.74
_11090_,3.74
net1519,3.74
net1538,3.74
_00132_,3.705
_00195_,3.705
_01046_,3.705
_00563_,3.685
_01389_,3.685
_00612_,3.68
_00620_,3.68
_01079_,3.68
_01144_,3.68
_02255_,3.68
_03170_,3.68
_04235_,3.68
_04251_,3.68
_05108_,3.68
_05227_,3.68
_05304_,3.68
_05623_,3.68
_05918_,3.68
_06642_,3.68
_06888_,3.68
_07013_,3.68
_08050_,3.68
_08724_,3.68
_09023_,3.68
_09406_,3.68
_10922_,3.68
_11393_,3.68
_11684_,3.68
net723,3.68
net745,3.68
net760,3.68
net765,3.68
net783,3.68
net787,3.68
net841,3.68
net853,3.68
net906,3.68
net927,3.68
net929,3.68
net989,3.68
net999,3.68
net1032,3.68
net1054,3.68
net1065,3.68
net1133,3.68
net1136,3.68
net1139,3.68
net1155,3.68
net1216,3.68
net1227,3.68
net1473,3.68
net1548,3.68
net1586,3.68
net1629,3.68
_00048_,3.66
_00059_,3.66
_00084_,3.66
_00089_,3.66
_00098_,3.66
_00169_,3.66
_00196_,3.66
_00249_,3.66
_00258_,3.66
_00315_,3.66
_00437_,3.66
_00457_,3.66
_00550_,3.66
_00556_,3.66
_00565_,3.66
_00596_,3.66
_00599_,3.66
_00673_,3.66
_00717_,3.66
_00753_,3.66
_00817_,3.66
_00840_,3.66
_00841_,3.66
_00867_,3.66
_00868_,3.66
_00987_,3.66
_01135_,3.66
_01177_,3.66
_01257_,3.66
_01262_,3.66
_01279_,3.66
_01287_,3.66
_01314_,3.66
_01357_,3.66
_01385_,3.66
_01399_,3.66
_01434_,3.66
_01437_,3.66
_01440_,3.66
_01475_,3.66
_01538_,3.66
_01558_,3.66
_01570_,3.66
_01609_,3.66
_01660_,3.66
_01732_,3.66
_01748_,3.66
_01799_,3.66
_01916_,3.66
_02110_,3.66
_02218_,3.66
_02337_,3.66
_03361_,3.66
_05148_,3.66
_06995_,3.66
_07375_,3.66
_08220_,3.66
_08322_,3.66
_09746_,3.66
_10745_,3.66
_11278_,3.66
net764,3.66
net873,3.66
net1192,3.66
net1639,3.66
_00052_,3.64
_00423_,3.64
_00533_,3.64
_01261_,3.64
_03516_,3.64
_08103_,3.64
_12040_,3.64
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[4\],3.64
net710,3.605
_06704_,3.58
_09419_,3.58
_00053_,3.56
_00075_,3.56
_00099_,3.56
_00104_,3.56
_00108_,3.56
_00111_,3.56
_00138_,3.56
_00181_,3.56
_00217_,3.56
_00286_,3.56
_00293_,3.56
_00299_,3.56
_00300_,3.56
_00318_,3.56
_00378_,3.56
_00440_,3.56
_00479_,3.56
_00507_,3.56
_00539_,3.56
_00546_,3.56
_00549_,3.56
_00581_,3.56
_00598_,3.56
_00809_,3.56
_00836_,3.56
_00928_,3.56
_00976_,3.56
_01013_,3.56
_01033_,3.56
_01053_,3.56
_01270_,3.56
_01301_,3.56
_01307_,3.56
_01312_,3.56
_01331_,3.56
_01350_,3.56
_01356_,3.56
_01364_,3.56
_01410_,3.56
_01473_,3.56
_01477_,3.56
_01501_,3.56
_01522_,3.56
_01709_,3.56
_01710_,3.56
_01762_,3.56
_01783_,3.56
_01903_,3.56
_01904_,3.56
_01907_,3.56
_01915_,3.56
_01919_,3.56
_02360_,3.56
_03142_,3.56
_03527_,3.56
_03585_,3.56
_04035_,3.56
_04338_,3.56
_04814_,3.56
_05747_,3.56
_05929_,3.56
_06194_,3.56
_06308_,3.56
_06360_,3.56
_06525_,3.56
_07025_,3.56
_07384_,3.56
_07607_,3.56
_08012_,3.56
_08111_,3.56
_08167_,3.56
_08909_,3.56
_08950_,3.56
_09540_,3.56
_09604_,3.56
_09971_,3.56
_10039_,3.56
_10205_,3.56
_10500_,3.56
_10503_,3.56
_10576_,3.56
_10595_,3.56
_10853_,3.56
_11218_,3.56
_11932_,3.56
_11950_,3.56
net776,3.56
net1077,3.56
_00044_,3.54
_00055_,3.54
_00061_,3.54
_00072_,3.54
_00131_,3.54
_00216_,3.54
_00219_,3.54
_00260_,3.54
_00269_,3.54
_00386_,3.54
_00434_,3.54
_00467_,3.54
_00528_,3.54
_00535_,3.54
_00568_,3.54
_00597_,3.54
_00700_,3.54
_00720_,3.54
_00788_,3.54
_00800_,3.54
_00882_,3.54
_00888_,3.54
_00892_,3.54
_00895_,3.54
_00899_,3.54
_00920_,3.54
_00926_,3.54
_00964_,3.54
_01050_,3.54
_01226_,3.54
_01300_,3.54
_01371_,3.54
_01374_,3.54
_01377_,3.54
_01444_,3.54
_01455_,3.54
_01485_,3.54
_01513_,3.54
_01604_,3.54
_01676_,3.54
_01697_,3.54
_01698_,3.54
_01701_,3.54
_01704_,3.54
_01705_,3.54
_01711_,3.54
_01712_,3.54
_01771_,3.54
_01844_,3.54
_01850_,3.54
_01971_,3.54
_01979_,3.54
_02039_,3.54
_02112_,3.54
_02166_,3.54
_02167_,3.54
_02180_,3.54
_02195_,3.54
_02413_,3.54
_02784_,3.54
_02798_,3.54
_02886_,3.54
_02916_,3.54
_02962_,3.54
_03053_,3.54
_03873_,3.54
_03920_,3.54
_04317_,3.54
_04324_,3.54
_04368_,3.54
_04569_,3.54
_04762_,3.54
_05228_,3.54
_05486_,3.54
_05504_,3.54
_05552_,3.54
_05866_,3.54
_06185_,3.54
_06227_,3.54
_06677_,3.54
_06884_,3.54
_07474_,3.54
_07596_,3.54
_07883_,3.54
_07905_,3.54
_07934_,3.54
_08061_,3.54
_08267_,3.54
_08343_,3.54
_08374_,3.54
_08437_,3.54
_08454_,3.54
_08480_,3.54
_08494_,3.54
_08565_,3.54
_08736_,3.54
_08766_,3.54
_08782_,3.54
_08802_,3.54
_08816_,3.54
_09410_,3.54
_09738_,3.54
_09780_,3.54
_09977_,3.54
_10084_,3.54
_10188_,3.54
_10443_,3.54
_10528_,3.54
_10590_,3.54
_11067_,3.54
_11126_,3.54
_11297_,3.54
_11804_,3.54
_11930_,3.54
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplier\[2\],3.54
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[15\],3.54
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[17\],3.54
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplier\[26\],3.54
net122,3.54
net123,3.54
net578,3.54
net728,3.54
net933,3.54
net960,3.54
net1146,3.54
net1178,3.54
net1285,3.54
net1339,3.54
net1733,3.54
_00327_,3.52
_02776_,3.52
_04017_,3.52
_06061_,3.52
_08514_,3.52
_04601_,3.49
_01349_,3.44
_01417_,3.44
_02241_,3.44
_02388_,3.44
_02559_,3.44
_03412_,3.44
_03456_,3.44
_03458_,3.44
_03459_,3.44
_03485_,3.44
_03770_,3.44
_03901_,3.44
_04241_,3.44
_04379_,3.44
_04913_,3.44
_05360_,3.44
_05364_,3.44
_05370_,3.44
_05453_,3.44
_06191_,3.44
_06466_,3.44
_06562_,3.44
_06797_,3.44
_06803_,3.44
_07293_,3.44
_07439_,3.44
_07566_,3.44
_07570_,3.44
_08001_,3.44
_08652_,3.44
_08670_,3.44
_08672_,3.44
_08795_,3.44
_08847_,3.44
_08915_,3.44
_09893_,3.44
_10083_,3.44
_10666_,3.44
_10693_,3.44
_10734_,3.44
_10742_,3.44
_10972_,3.44
_10979_,3.44
_11040_,3.44
_11184_,3.44
_11228_,3.44
_11461_,3.44
_11907_,3.44
_00407_,3.42
_00934_,3.42
_01743_,3.42
_02434_,3.42
_02656_,3.42
_02808_,3.42
_02975_,3.42
_03537_,3.42
_03752_,3.42
_04237_,3.42
_04395_,3.42
_04668_,3.42
_04765_,3.42
_04849_,3.42
_04888_,3.42
_04889_,3.42
_04924_,3.42
_04953_,3.42
_05012_,3.42
_05154_,3.42
_05732_,3.42
_05733_,3.42
_05843_,3.42
_06009_,3.42
_06014_,3.42
_06097_,3.42
_06158_,3.42
_06288_,3.42
_06471_,3.42
_06499_,3.42
_06574_,3.42
_06770_,3.42
_06773_,3.42
_06889_,3.42
_06911_,3.42
_07011_,3.42
_07073_,3.42
_07265_,3.42
_07344_,3.42
_07565_,3.42
_07572_,3.42
_07581_,3.42
_07857_,3.42
_08244_,3.42
_08258_,3.42
_08297_,3.42
_08330_,3.42
_08713_,3.42
_08922_,3.42
_09012_,3.42
_09075_,3.42
_09157_,3.42
_09249_,3.42
_09624_,3.42
_09868_,3.42
_09969_,3.42
_10017_,3.42
_10155_,3.42
_10172_,3.42
_10189_,3.42
_10224_,3.42
_10507_,3.42
_10517_,3.42
_10529_,3.42
_10539_,3.42
_10592_,3.42
_10594_,3.42
_10626_,3.42
_10692_,3.42
_10883_,3.42
_11026_,3.42
_11308_,3.42
_11778_,3.42
_11795_,3.42
_11856_,3.42
_11914_,3.42
net560,3.42
net740,3.42
net921,3.42
net1084,3.42
_04294_,3.4
_00510_,3.385
_00790_,3.385
_02158_,3.385
net827,3.385
_04224_,3.33
_02463_,3.32
_03515_,3.32
_04300_,3.32
_08368_,3.32
_08481_,3.32
_10944_,3.32
net487,3.32
net1035,3.32
net1425,3.32
net1446,3.32
net1531,3.32
net1536,3.32
net1613,3.32
_00314_,3.3
_00389_,3.3
_00403_,3.3
_00813_,3.3
_00823_,3.3
_01353_,3.3
_01776_,3.3
_02850_,3.3
_05427_,3.3
_05944_,3.3
_06429_,3.3
_08604_,3.3
_09945_,3.3
net88,3.3
net743,3.3
_03185_,3.295
_09001_,3.29
_01837_,3.225
_00610_,3.22
_00613_,3.22
_00622_,3.22
_00623_,3.22
_00636_,3.22
_00637_,3.22
_00638_,3.22
_00639_,3.22
_00640_,3.22
_01073_,3.22
_01085_,3.22
_01089_,3.22
_01502_,3.22
_01508_,3.22
_01958_,3.22
_01963_,3.22
_01964_,3.22
_01968_,3.22
_01970_,3.22
_01988_,3.22
_01989_,3.22
_01994_,3.22
_01998_,3.22
_02123_,3.22
_07408_,3.22
_08015_,3.22
_08192_,3.22
_08771_,3.22
_09220_,3.22
_09814_,3.22
_09888_,3.22
net599,3.22
net1306,3.22
_00148_,3.215
_00993_,3.215
_00039_,3.2
_00123_,3.2
_00141_,3.2
_00203_,3.2
_00229_,3.2
_00292_,3.2
_00303_,3.2
_00332_,3.2
_00347_,3.2
_00352_,3.2
_00361_,3.2
_00435_,3.2
_00461_,3.2
_00466_,3.2
_00491_,3.2
_00522_,3.2
_00646_,3.2
_00698_,3.2
_00712_,3.2
_00722_,3.2
_00727_,3.2
_00769_,3.2
_00808_,3.2
_00814_,3.2
_00821_,3.2
_00855_,3.2
_00979_,3.2
_00989_,3.2
_00999_,3.2
_01019_,3.2
_01191_,3.2
_01235_,3.2
_01258_,3.2
_01302_,3.2
_01309_,3.2
_01351_,3.2
_01556_,3.2
_01608_,3.2
_01612_,3.2
_01686_,3.2
_01717_,3.2
_01737_,3.2
_01740_,3.2
_01788_,3.2
_01858_,3.2
_01901_,3.2
_02005_,3.2
_02012_,3.2
_02018_,3.2
_02022_,3.2
_02145_,3.2
_02156_,3.2
_02157_,3.2
_02162_,3.2
_02168_,3.2
_02169_,3.2
_02209_,3.2
_02374_,3.2
_05217_,3.2
_05457_,3.2
_05651_,3.2
_08082_,3.2
_08972_,3.2
_09051_,3.2
_11620_,3.2
net725,3.2
net1290,3.2
net1647,3.2
_04404_,3.19
_00011_,3.18
_00242_,3.18
_00417_,3.18
_00641_,3.18
_00819_,3.18
_01153_,3.18
_02068_,3.18
_06362_,3.18
_07843_,3.18
_11134_,3.18
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.b\[9\],3.18
_00042_,3.125
_00462_,3.125
_01297_,3.125
_01731_,3.125
_00147_,3.105
_00058_,3.1
_00067_,3.1
_00073_,3.1
_00081_,3.1
_00086_,3.1
_00100_,3.1
_00114_,3.1
_00128_,3.1
_00133_,3.1
_00135_,3.1
_00152_,3.1
_00154_,3.1
_00156_,3.1
_00165_,3.1
_00170_,3.1
_00171_,3.1
_00173_,3.1
_00178_,3.1
_00179_,3.1
_00199_,3.1
_00239_,3.1
_00247_,3.1
_00272_,3.1
_00276_,3.1
_00279_,3.1
_00288_,3.1
_00319_,3.1
_00349_,3.1
_00369_,3.1
_00370_,3.1
_00385_,3.1
_00414_,3.1
_00415_,3.1
_00439_,3.1
_00456_,3.1
_00458_,3.1
_00478_,3.1
_00564_,3.1
_00573_,3.1
_00575_,3.1
_00592_,3.1
_00827_,3.1
_00828_,3.1
_00839_,3.1
_00853_,3.1
_00866_,3.1
_00893_,3.1
_01022_,3.1
_01024_,3.1
_01031_,3.1
_01037_,3.1
_01039_,3.1
_01054_,3.1
_01058_,3.1
_01062_,3.1
_01232_,3.1
_01266_,3.1
_01267_,3.1
_01280_,3.1
_01284_,3.1
_01288_,3.1
_01290_,3.1
_01324_,3.1
_01325_,3.1
_01334_,3.1
_01345_,3.1
_01352_,3.1
_01409_,3.1
_01420_,3.1
_01425_,3.1
_01442_,3.1
_01458_,3.1
_01461_,3.1
_01479_,3.1
_01667_,3.1
_01706_,3.1
_01713_,3.1
_01716_,3.1
_01721_,3.1
_01747_,3.1
_01752_,3.1
_01760_,3.1
_01770_,3.1
_01775_,3.1
_01787_,3.1
_01804_,3.1
_01807_,3.1
_01811_,3.1
_01848_,3.1
_01849_,3.1
_01853_,3.1
_01854_,3.1
_01860_,3.1
_01866_,3.1
_01869_,3.1
_01877_,3.1
_01879_,3.1
_01887_,3.1
_01929_,3.1
_01944_,3.1
_02148_,3.1
_02150_,3.1
_02160_,3.1
_02190_,3.1
_02211_,3.1
_02212_,3.1
_02223_,3.1
_02224_,3.1
_02229_,3.1
_02239_,3.1
_02741_,3.1
_02901_,3.1
_02908_,3.1
_02935_,3.1
_02942_,3.1
_03350_,3.1
_04319_,3.1
_04780_,3.1
_05055_,3.1
_05100_,3.1
_05234_,3.1
_05323_,3.1
_05331_,3.1
_05744_,3.1
_06230_,3.1
_06349_,3.1
_06448_,3.1
_06972_,3.1
_08016_,3.1
_09180_,3.1
_09215_,3.1
_09690_,3.1
_09779_,3.1
