net,length_um
_25299_,12.5
_25546_,12.5
_28773_,12.5
_30065_,12.5
_31421_,12.5
_38496_,12.5
_39809_,12.5
_40262_,12.5
_41539_,12.5
_42049_,12.5
_02004_,12.48
_06522_,12.48
_08276_,12.48
_10075_,12.48
_12036_,12.48
_12986_,12.48
_13299_,12.48
_14370_,12.48
_15406_,12.48
_18040_,12.48
_18105_,12.48
_20877_,12.48
_21137_,12.48
_21583_,12.48
_21757_,12.48
_23361_,12.48
_24258_,12.48
_25100_,12.48
_25654_,12.48
_26489_,12.48
_26803_,12.48
_26966_,12.48
_30751_,12.48
_34882_,12.48
_35423_,12.48
_38706_,12.48
_38988_,12.48
_39635_,12.48
_41956_,12.48
_01170_,12.475
_14845_,12.475
_21670_,12.47
_00057_,12.46
_02729_,12.46
_04202_,12.46
_04849_,12.46
_05405_,12.46
_06751_,12.46
_07106_,12.46
_12151_,12.46
_14973_,12.46
_23960_,12.46
_24431_,12.46
_27456_,12.46
_28328_,12.46
_28585_,12.46
_28982_,12.46
_29427_,12.46
_29801_,12.46
_30265_,12.46
_30629_,12.46
_30724_,12.46
_31427_,12.46
_31846_,12.46
_31948_,12.46
_32596_,12.46
_32743_,12.46
_33519_,12.46
_33606_,12.46
_34176_,12.46
_37970_,12.46
_40535_,12.46
_40651_,12.46
_41714_,12.46
_41859_,12.46
net336,12.46
_00570_,12.45
_05771_,12.445
_02280_,12.44
_06062_,12.44
_08825_,12.44
_13393_,12.44
_15710_,12.44
_19256_,12.44
_22428_,12.44
_22571_,12.44
_22697_,12.44
_26706_,12.44
_28636_,12.44
_32910_,12.44
_33981_,12.44
_34837_,12.44
_35457_,12.44
_37644_,12.44
_38463_,12.44
_41217_,12.44
_09324_,12.43
_22967_,12.43
_37500_,12.43
_39068_,12.43
_23406_,12.425
_00775_,12.42
_01409_,12.42
_05150_,12.42
_07764_,12.42
_10047_,12.42
_11304_,12.42
_11977_,12.42
_15823_,12.42
_15981_,12.42
_16056_,12.42
_17611_,12.42
_21212_,12.42
_22367_,12.42
_26023_,12.42
_29598_,12.42
_32799_,12.42
_37584_,12.42
_37804_,12.42
_38652_,12.42
_39511_,12.42
_40073_,12.42
_41163_,12.42
_42025_,12.42
_19478_,12.41
_27011_,12.41
_37737_,12.41
_02287_,12.4
_09410_,12.4
_10837_,12.4
_12639_,12.4
_16621_,12.4
_18044_,12.4
_22912_,12.4
_33420_,12.4
_42473_,12.4
_14825_,12.395
_07999_,12.39
_09120_,12.39
_17832_,12.385
_01448_,12.38
_07381_,12.38
_09135_,12.38
_09819_,12.38
_10246_,12.38
_10849_,12.38
_12765_,12.38
_15727_,12.38
_16492_,12.38
_17655_,12.38
_17930_,12.38
_19166_,12.38
_20332_,12.38
_20443_,12.38
_21462_,12.38
_21532_,12.38
_21848_,12.38
_21970_,12.38
_22491_,12.38
_23194_,12.38
_24761_,12.38
_27656_,12.38
_30181_,12.38
_32529_,12.38
_33066_,12.38
_34797_,12.38
_38081_,12.38
_38588_,12.38
_41187_,12.38
_41768_,12.38
_42019_,12.38
_27720_,12.375
_08849_,12.37
_01266_,12.36
_03564_,12.36
_05014_,12.36
_05050_,12.36
_07410_,12.36
_08107_,12.36
_15401_,12.36
_16969_,12.36
_18898_,12.36
_19616_,12.36
_20381_,12.36
_20389_,12.36
_23126_,12.36
_24670_,12.36
_27905_,12.36
_29202_,12.36
_30209_,12.36
_32369_,12.36
_32392_,12.36
_32588_,12.36
_35311_,12.36
_38975_,12.36
_39185_,12.36
_39609_,12.36
_41137_,12.36
_01205_,12.34
_03351_,12.34
_03365_,12.34
_03757_,12.34
_03897_,12.34
_06738_,12.34
_07889_,12.34
_08519_,12.34
_08767_,12.34
_09216_,12.34
_09496_,12.34
_09678_,12.34
_10806_,12.34
_12022_,12.34
_12493_,12.34
_14059_,12.34
_16082_,12.34
_17054_,12.34
_17683_,12.34
_18210_,12.34
_21046_,12.34
_23330_,12.34
_23365_,12.34
_25895_,12.34
_26281_,12.34
_26611_,12.34
_26692_,12.34
_27877_,12.34
_28689_,12.34
_31317_,12.34
_31890_,12.34
_32844_,12.34
_32986_,12.34
_34233_,12.34
_34437_,12.34
_37419_,12.34
_37711_,12.34
_37948_,12.34
_38345_,12.34
_39204_,12.34
_41694_,12.34
_42039_,12.34
net423,12.34
_12097_,12.335
_14433_,12.335
_24856_,12.335
_29720_,12.335
_04108_,12.32
_04661_,12.32
_04857_,12.32
_05621_,12.32
_07293_,12.32
_07323_,12.32
_08594_,12.32
_08910_,12.32
_13770_,12.32
_19109_,12.32
_19973_,12.32
_24119_,12.32
_26722_,12.32
_28526_,12.32
_32569_,12.32
_35759_,12.32
_40113_,12.32
_40938_,12.32
_41081_,12.32
_39705_,12.31
_05767_,12.3
_05952_,12.3
_06843_,12.3
_07151_,12.3
_10270_,12.3
_10885_,12.3
_11139_,12.3
_11156_,12.3
_12148_,12.3
_12531_,12.3
_14927_,12.3
_18522_,12.3
_22139_,12.3
_24425_,12.3
_26421_,12.3
_26672_,12.3
_28031_,12.3
_29196_,12.3
_29338_,12.3
_29706_,12.3
_30359_,12.3
_34782_,12.3
_35002_,12.3
_37832_,12.3
_38558_,12.3
_39795_,12.3
_17075_,12.295
_04038_,12.29
_21063_,12.29
_26291_,12.29
_01032_,12.28
_01451_,12.28
_01971_,12.28
_04126_,12.28
_05039_,12.28
_10539_,12.28
_11841_,12.28
_13689_,12.28
_16068_,12.28
_18257_,12.28
_18493_,12.28
_24656_,12.28
_27932_,12.28
_29949_,12.28
_31731_,12.28
_41425_,12.28
_42304_,12.28
_42185_,12.275
_00690_,12.26
_01415_,12.26
_04022_,12.26
_04629_,12.26
_09300_,12.26
_09411_,12.26
_09815_,12.26
_10636_,12.26
_11958_,12.26
_13525_,12.26
_15615_,12.26
_16543_,12.26
_16698_,12.26
_18604_,12.26
_18984_,12.26
_19564_,12.26
_19816_,12.26
_24920_,12.26
_25579_,12.26
_27882_,12.26
_29244_,12.26
_29498_,12.26
_30030_,12.26
_30836_,12.26
_31861_,12.26
_32363_,12.26
_33570_,12.26
_35080_,12.26
_35197_,12.26
_37892_,12.26
_40425_,12.26
_29711_,12.245
_00354_,12.24
_05758_,12.24
_07295_,12.24
_07510_,12.24
_07743_,12.24
_08078_,12.24
_08323_,12.24
_08662_,12.24
_10560_,12.24
_11233_,12.24
_13085_,12.24
_14036_,12.24
_14657_,12.24
_19096_,12.24
_19323_,12.24
_21407_,12.24
_22369_,12.24
_22658_,12.24
_23040_,12.24
_24403_,12.24
_25210_,12.24
_26218_,12.24
_27934_,12.24
_28658_,12.24
_28806_,12.24
_28854_,12.24
_30164_,12.24
_34657_,12.24
_36172_,12.24
_36220_,12.24
_38155_,12.24
_41921_,12.24
_42272_,12.24
clknet_leaf_41_clk,12.24
_39554_,12.23
_01885_,12.225
_00355_,12.22
_01245_,12.22
_03838_,12.22
_05199_,12.22
_05254_,12.22
_06251_,12.22
_06842_,12.22
_07402_,12.22
_08526_,12.22
_09710_,12.22
_10923_,12.22
_13676_,12.22
_14778_,12.22
_14968_,12.22
_15848_,12.22
_16532_,12.22
_17860_,12.22
_18994_,12.22
_20242_,12.22
_21347_,12.22
_21752_,12.22
_22337_,12.22
_22587_,12.22
_22865_,12.22
_25979_,12.22
_26395_,12.22
_27144_,12.22
_27599_,12.22
_28828_,12.22
_29680_,12.22
_30665_,12.22
_31654_,12.22
_32592_,12.22
_32850_,12.22
_34317_,12.22
_34685_,12.22
_35021_,12.22
_36598_,12.22
_36912_,12.22
_36940_,12.22
_37541_,12.22
_40085_,12.22
_41168_,12.22
_41835_,12.22
_42293_,12.22
_42416_,12.22
_10566_,12.21
_20814_,12.21
_00167_,12.2
_01193_,12.2
_01556_,12.2
_01804_,12.2
_03779_,12.2
_04602_,12.2
_05770_,12.2
_05914_,12.2
_06154_,12.2
_07161_,12.2
_09270_,12.2
_10091_,12.2
_12958_,12.2
_15380_,12.2
_16998_,12.2
_17064_,12.2
_17886_,12.2
_18164_,12.2
_18937_,12.2
_20014_,12.2
_23237_,12.2
_24840_,12.2
_26361_,12.2
_27464_,12.2
_28445_,12.2
_29458_,12.2
_30729_,12.2
_30737_,12.2
_31240_,12.2
_31998_,12.2
_33577_,12.2
_34902_,12.2
_35916_,12.2
_35958_,12.2
_36372_,12.2
_38603_,12.2
_39814_,12.2
_39822_,12.2
_40066_,12.2
_41403_,12.2
_33919_,12.19
_00973_,12.18
_04199_,12.18
_05176_,12.18
_05990_,12.18
_12904_,12.18
_19082_,12.18
_21685_,12.18
_22015_,12.18
_22459_,12.18
_22628_,12.18
_23300_,12.18
_24372_,12.18
_25964_,12.18
_26126_,12.18
_26207_,12.18
_26265_,12.18
_28044_,12.18
_28093_,12.18
_30970_,12.18
_31235_,12.18
_32903_,12.18
_33651_,12.18
_33914_,12.18
_35219_,12.18
_35438_,12.18
_37826_,12.18
_41765_,12.18
_42118_,12.18
_30995_,12.175
_09742_,12.17
_34356_,12.17
_02377_,12.16
_03676_,12.16
_08558_,12.16
_10046_,12.16
_11184_,12.16
_13664_,12.16
_13946_,12.16
_15911_,12.16
_17334_,12.16
_18501_,12.16
_19659_,12.16
_20102_,12.16
_20635_,12.16
_26054_,12.16
_26555_,12.16
_26621_,12.16
_26689_,12.16
_26738_,12.16
_26868_,12.16
_27529_,12.16
_27649_,12.16
_28019_,12.16
_28474_,12.16
_29337_,12.16
_29813_,12.16
_31603_,12.16
_31797_,12.16
_33607_,12.16
_35647_,12.16
_37553_,12.16
_37991_,12.16
_39697_,12.16
_41885_,12.16
_42269_,12.16
_20538_,12.15
_02864_,12.14
_03828_,12.14
_05238_,12.14
_10431_,12.14
_11384_,12.14
_11507_,12.14
_11685_,12.14
_14372_,12.14
_15419_,12.14
_16810_,12.14
_16946_,12.14
_17252_,12.14
_18445_,12.14
_20409_,12.14
_20490_,12.14
_21850_,12.14
_23603_,12.14
_24244_,12.14
_30253_,12.14
_30281_,12.14
_32964_,12.14
_33865_,12.14
_35188_,12.14
_37046_,12.14
_37109_,12.14
_41351_,12.14
_41519_,12.14
_13732_,12.135
_17972_,12.135
_29491_,12.135
_39542_,12.135
_00035_,12.12
_00990_,12.12
_03049_,12.12
_03433_,12.12
_03581_,12.12
_04846_,12.12
_05693_,12.12
_05790_,12.12
_07126_,12.12
_07675_,12.12
_09074_,12.12
_09491_,12.12
_09948_,12.12
_10195_,12.12
_11391_,12.12
_12466_,12.12
_12993_,12.12
_16983_,12.12
_17398_,12.12
_19239_,12.12
_19430_,12.12
_19758_,12.12
_20588_,12.12
_22775_,12.12
_23491_,12.12
_25296_,12.12
_26435_,12.12
_26517_,12.12
_26787_,12.12
_27708_,12.12
_27946_,12.12
_28242_,12.12
_31175_,12.12
_31350_,12.12
_34047_,12.12
_34072_,12.12
_36793_,12.12
_37202_,12.12
_37221_,12.12
_38400_,12.12
_38879_,12.12
_39535_,12.12
_40258_,12.12
_41703_,12.12
_41933_,12.12
_42159_,12.12
_42452_,12.12
_02684_,12.1
_02937_,12.1
_07198_,12.1
_10848_,12.1
_12556_,12.1
_13041_,12.1
_16286_,12.1
_17744_,12.1
_19119_,12.1
_22113_,12.1
_22316_,12.1
_22455_,12.1
_26479_,12.1
_29222_,12.1
_29562_,12.1
_30940_,12.1
_34547_,12.1
_35401_,12.1
_36623_,12.1
_36861_,12.1
_37357_,12.1
_40135_,12.1
_41332_,12.1
_41963_,12.1
_29082_,12.09
_00555_,12.08
_01840_,12.08
_02656_,12.08
_03918_,12.08
_04371_,12.08
_07600_,12.08
_08751_,12.08
_09397_,12.08
_10393_,12.08
_12353_,12.08
_12413_,12.08
_12567_,12.08
_12845_,12.08
_13342_,12.08
_18638_,12.08
_20564_,12.08
_20636_,12.08
_20894_,12.08
_22074_,12.08
_23796_,12.08
_24530_,12.08
_25371_,12.08
_25433_,12.08
_26026_,12.08
_26800_,12.08
_26818_,12.08
_28323_,12.08
_28391_,12.08
_31181_,12.08
_33503_,12.08
_35470_,12.08
_36785_,12.08
_41734_,12.08
net207,12.08
_06239_,12.06
_06573_,12.06
_07036_,12.06
_07162_,12.06
_09596_,12.06
_10586_,12.06
_12031_,12.06
_15946_,12.06
_16642_,12.06
_18054_,12.06
_18721_,12.06
_21872_,12.06
_22269_,12.06
_26691_,12.06
_26862_,12.06
_28879_,12.06
_29247_,12.06
_29528_,12.06
_36074_,12.06
_36900_,12.06
_41024_,12.06
_41557_,12.06
_06307_,12.05
_42036_,12.05
_00581_,12.04
_03251_,12.04
_05377_,12.04
_05579_,12.04
_05902_,12.04
_08682_,12.04
_09800_,12.04
_09874_,12.04
_10752_,12.04
_11772_,12.04
_12017_,12.04
_12837_,12.04
_13549_,12.04
_14642_,12.04
_14982_,12.04
_15754_,12.04
_16251_,12.04
_16697_,12.04
_16918_,12.04
_17766_,12.04
_17876_,12.04
_19313_,12.04
_21067_,12.04
_21467_,12.04
_22433_,12.04
_22499_,12.04
_22842_,12.04
_22896_,12.04
_23170_,12.04
_24894_,12.04
_28000_,12.04
_28353_,12.04
_29246_,12.04
_30058_,12.04
_30300_,12.04
_30518_,12.04
_32408_,12.04
_32945_,12.04
_33455_,12.04
_33921_,12.04
_34114_,12.04
_34985_,12.04
_35980_,12.04
_37649_,12.04
_37908_,12.04
_40301_,12.04
_41257_,12.04
load_twiddle[21],12.04
_03767_,12.03
_32823_,12.03
_10672_,12.02
_11582_,12.02
_15149_,12.02
_18093_,12.02
_19486_,12.02
_19722_,12.02
_19723_,12.02
_22226_,12.02
_24590_,12.02
_26566_,12.02
_27141_,12.02
_27527_,12.02
_29925_,12.02
_30843_,12.02
_32029_,12.02
_34384_,12.02
_35131_,12.02
_37784_,12.02
_41352_,12.02
_24826_,12.01
_01503_,12
_01629_,12
_02150_,12
_02672_,12
_02813_,12
_03203_,12
_03542_,12
_08388_,12
_08621_,12
_08851_,12
_10034_,12
_10418_,12
_12476_,12
_14608_,12
_16926_,12
_17290_,12
_17512_,12
_18032_,12
_18103_,12
_18914_,12
_19649_,12
_19870_,12
_20269_,12
_20798_,12
_21260_,12
_21504_,12
_22321_,12
_24691_,12
_25908_,12
_27514_,12
_28945_,12
_29190_,12
_31306_,12
_36962_,12
_37853_,12
_39385_,12
_40516_,12
_42147_,12
_09138_,11.995
_06378_,11.99
_19046_,11.99
_33873_,11.99
_37435_,11.99
_36449_,11.985
_01281_,11.98
_05241_,11.98
_05339_,11.98
_06683_,11.98
_16480_,11.98
_17598_,11.98
_17883_,11.98
_18144_,11.98
_25454_,11.98
_25793_,11.98
_27832_,11.98
_30013_,11.98
_30601_,11.98
_36891_,11.98
_37668_,11.98
_38513_,11.98
_42431_,11.98
_09384_,11.97
_10887_,11.97
_01819_,11.96
_01841_,11.96
_05078_,11.96
_10625_,11.96
_12105_,11.96
_12223_,11.96
_13315_,11.96
_14013_,11.96
_14215_,11.96
_15108_,11.96
_15861_,11.96
_18821_,11.96
_22816_,11.96
_23231_,11.96
_25355_,11.96
_26615_,11.96
_26766_,11.96
_26886_,11.96
_28270_,11.96
_29136_,11.96
_29868_,11.96
_30783_,11.96
_32097_,11.96
_37196_,11.96
_40321_,11.96
_40920_,11.96
_41340_,11.96
_41937_,11.96
_39620_,11.955
_34456_,11.95
load_twiddle[14],11.95
_05644_,11.945
_00476_,11.94
_07415_,11.94
_11197_,11.94
_18370_,11.94
_32337_,11.94
_34259_,11.94
_39210_,11.94
_10285_,11.935
_02861_,11.93
_12361_,11.93
_02760_,11.92
_04659_,11.92
_05047_,11.92
_05996_,11.92
_06031_,11.92
_06253_,11.92
_06682_,11.92
_08409_,11.92
_09892_,11.92
_10620_,11.92
_11803_,11.92
_13777_,11.92
_15898_,11.92
_16672_,11.92
_17181_,11.92
_17310_,11.92
_17516_,11.92
_19509_,11.92
_19765_,11.92
_20610_,11.92
_21178_,11.92
_27969_,11.92
_28970_,11.92
_29520_,11.92
_30403_,11.92
_30765_,11.92
_31435_,11.92
_32125_,11.92
_32609_,11.92
_33658_,11.92
_34299_,11.92
_36803_,11.92
_38487_,11.92
_39573_,11.92
_40123_,11.92
_41278_,11.92
_41643_,11.92
_01330_,11.9
_01580_,11.9
_02059_,11.9
_02766_,11.9
_04091_,11.9
_07566_,11.9
_08772_,11.9
_11790_,11.9
_12089_,11.9
_12362_,11.9
_13575_,11.9
_18998_,11.9
_19267_,11.9
_20115_,11.9
_20249_,11.9
_23141_,11.9
_23486_,11.9
_31217_,11.9
_34141_,11.9
_34215_,11.9
_34874_,11.9
_35280_,11.9
_38193_,11.9
_40024_,11.9
_40521_,11.9
_40952_,11.9
_41515_,11.9
load_data[13],11.9
load_data[27],11.9
load_data[28],11.9
_11170_,11.895
_24923_,11.895
_29274_,11.895
_21339_,11.89
_41404_,11.89
_41738_,11.885
_00606_,11.88
_00866_,11.88
_01113_,11.88
_01332_,11.88
_05350_,11.88
_05524_,11.88
_05973_,11.88
_09123_,11.88
_09853_,11.88
_10233_,11.88
_10997_,11.88
_11287_,11.88
_11767_,11.88
_11938_,11.88
_12074_,11.88
_12337_,11.88
_12388_,11.88
_14349_,11.88
_17260_,11.88
_18073_,11.88
_19325_,11.88
_19443_,11.88
_20530_,11.88
_21735_,11.88
_23502_,11.88
_25000_,11.88
_25550_,11.88
_25801_,11.88
_26382_,11.88
_28095_,11.88
_29139_,11.88
_29382_,11.88
_29568_,11.88
_30110_,11.88
_30202_,11.88
_30609_,11.88
_30901_,11.88
_31409_,11.88
_31419_,11.88
_31589_,11.88
_31880_,11.88
_31886_,11.88
_32203_,11.88
_32462_,11.88
_33137_,11.88
_34995_,11.88
_36211_,11.88
_39614_,11.88
_40824_,11.88
_40848_,11.88
_41476_,11.88
_42088_,11.88
_14457_,11.875
_34613_,11.875
_34054_,11.87
_00018_,11.86
_04445_,11.86
_05485_,11.86
_05967_,11.86
_15171_,11.86
_16850_,11.86
_16911_,11.86
_20006_,11.86
_21577_,11.86
_21890_,11.86
_26115_,11.86
_26946_,11.86
_29789_,11.86
_30363_,11.86
_32298_,11.86
_33243_,11.86
_34037_,11.86
_38104_,11.86
_41291_,11.86
_36937_,11.855
_19042_,11.85
_20172_,11.85
_30046_,11.85
_05626_,11.84
_06261_,11.84
_08356_,11.84
_10179_,11.84
_11832_,11.84
_12784_,11.84
_14707_,11.84
_15570_,11.84
_17126_,11.84
_17978_,11.84
_21109_,11.84
_22699_,11.84
_26017_,11.84
_27559_,11.84
_27586_,11.84
_27859_,11.84
_28713_,11.84
_29068_,11.84
_29362_,11.84
_29978_,11.84
_32000_,11.84
_32901_,11.84
_34166_,11.84
_35330_,11.84
_35451_,11.84
_35749_,11.84
_37742_,11.84
_38731_,11.84
_39041_,11.84
_40486_,11.84
_40862_,11.835
_03618_,11.82
_06695_,11.82
_08981_,11.82
_11537_,11.82
_12406_,11.82
_22041_,11.82
_22565_,11.82
_31385_,11.82
_32660_,11.82
_17688_,11.81
_19578_,11.81
_21433_,11.81
_41720_,11.81
_03948_,11.8
_04636_,11.8
_05315_,11.8
_06034_,11.8
_06398_,11.8
_06420_,11.8
_07598_,11.8
_09475_,11.8
_10550_,11.8
_11237_,11.8
_11588_,11.8
_15059_,11.8
_15174_,11.8
_15439_,11.8
_16223_,11.8
_17112_,11.8
_17457_,11.8
_19013_,11.8
_19136_,11.8
_20338_,11.8
_22890_,11.8
_22954_,11.8
_24429_,11.8
_26943_,11.8
_26977_,11.8
_27021_,11.8
_29028_,11.8
_29301_,11.8
_31066_,11.8
_35581_,11.8
_39370_,11.8
_40122_,11.8
_40435_,11.8
_40771_,11.8
_41980_,11.8
_02410_,11.78
_02683_,11.78
_03973_,11.78
_09582_,11.78
_09593_,11.78
_09673_,11.78
_10647_,11.78
_12885_,11.78
_13743_,11.78
_15019_,11.78
_17141_,11.78
_17222_,11.78
_18904_,11.78
_19237_,11.78
_19255_,11.78
_19384_,11.78
_21468_,11.78
_21566_,11.78
_22809_,11.78
_23443_,11.78
_25709_,11.78
_28922_,11.78
_30814_,11.78
_32587_,11.78
_32861_,11.78
_33694_,11.78
_34832_,11.78
_36054_,11.78
_36465_,11.78
_36551_,11.78
_36658_,11.78
_36727_,11.78
_37509_,11.78
_37878_,11.78
_38261_,11.78
_38329_,11.78
_41073_,11.78
_41674_,11.78
_41931_,11.78
_00348_,11.76
_01359_,11.76
_02139_,11.76
_03496_,11.76
_04694_,11.76
_07862_,11.76
_12409_,11.76
_12565_,11.76
_13145_,11.76
_17018_,11.76
_19073_,11.76
_22655_,11.76
_24347_,11.76
_26317_,11.76
_26991_,11.76
_28422_,11.76
_29964_,11.76
_30169_,11.76
_30179_,11.76
_31515_,11.76
_34235_,11.76
_34295_,11.76
_34564_,11.76
_37415_,11.76
_37849_,11.76
_39363_,11.76
_39775_,11.76
_40337_,11.76
_42402_,11.76
_00506_,11.74
_01097_,11.74
_02432_,11.74
_03200_,11.74
_03858_,11.74
_03921_,11.74
_05709_,11.74
_06332_,11.74
_07568_,11.74
_08315_,11.74
_09648_,11.74
_09676_,11.74
_10608_,11.74
_11389_,11.74
_11448_,11.74
_12197_,11.74
_14393_,11.74
_14547_,11.74
_16792_,11.74
_17628_,11.74
_21016_,11.74
_24157_,11.74
_28255_,11.74
_28770_,11.74
_29285_,11.74
_29859_,11.74
_31867_,11.74
_31911_,11.74
_32728_,11.74
_32731_,11.74
_33866_,11.74
_38105_,11.74
_40485_,11.74
_41129_,11.74
_27140_,11.735
_40570_,11.735
_22671_,11.725
_04023_,11.72
_19705_,11.72
_20553_,11.72
_22507_,11.72
_22527_,11.72
_23195_,11.72
_23599_,11.72
_25340_,11.72
_29599_,11.72
_29872_,11.72
_32241_,11.72
_33666_,11.72
_35799_,11.72
_37211_,11.72
_38015_,11.72
_41566_,11.72
_41909_,11.72
_18202_,11.71
_34638_,11.71
_39644_,11.71
_08173_,11.705
_00426_,11.7
_00535_,11.7
_01571_,11.7
_04561_,11.7
_07180_,11.7
_08105_,11.7
_08832_,11.7
_10432_,11.7
_10860_,11.7
_13148_,11.7
_14180_,11.7
_19662_,11.7
_20830_,11.7
_20949_,11.7
_25020_,11.7
_25683_,11.7
_26316_,11.7
_26430_,11.7
_26830_,11.7
_27119_,11.7
_28416_,11.7
_30392_,11.7
_32423_,11.7
_32523_,11.7
_34255_,11.7
_34559_,11.7
_35855_,11.7
_37870_,11.7
_38123_,11.7
_38266_,11.7
_38751_,11.7
_41882_,11.7
_12164_,11.695
_38605_,11.695
_24385_,11.69
_40080_,11.69
_37909_,11.685
_03818_,11.68
_05117_,11.68
_05277_,11.68
_06593_,11.68
_11273_,11.68
_14941_,11.68
_16016_,11.68
_16206_,11.68
_17693_,11.68
_18335_,11.68
_19270_,11.68
_19657_,11.68
_22772_,11.68
_23741_,11.68
_25836_,11.68
_26010_,11.68
_27907_,11.68
_28788_,11.68
_31259_,11.68
_36386_,11.68
_38593_,11.68
done,11.68
read_data[13],11.68
read_data[18],11.68
read_data[19],11.68
read_data[22],11.68
read_data[25],11.68
read_data[5],11.68
read_data[7],11.68
net383,11.68
_03705_,11.675
_30461_,11.675
_00584_,11.67
_11118_,11.67
_03410_,11.66
_03531_,11.66
_03595_,11.66
_04757_,11.66
_05394_,11.66
_06950_,11.66
_10515_,11.66
_12684_,11.66
_13312_,11.66
_14073_,11.66
_14119_,11.66
_14889_,11.66
_15079_,11.66
_15459_,11.66
_15617_,11.66
_15623_,11.66
_17239_,11.66
_17945_,11.66
_18303_,11.66
_20129_,11.66
_20760_,11.66
_21158_,11.66
_21470_,11.66
_21509_,11.66
_22537_,11.66
_23754_,11.66
_24580_,11.66
_25122_,11.66
_25405_,11.66
_25900_,11.66
_25918_,11.66
_26838_,11.66
_26843_,11.66
_28985_,11.66
_29792_,11.66
_29968_,11.66
_30214_,11.66
_30263_,11.66
_30432_,11.66
_31005_,11.66
_31606_,11.66
_33285_,11.66
_34123_,11.66
_34534_,11.66
_35157_,11.66
_35415_,11.66
_37438_,11.66
_37471_,11.66
_37786_,11.66
_39251_,11.66
_39745_,11.66
_39934_,11.66
_40861_,11.66
_42211_,11.66
_42316_,11.66
_00647_,11.64
_02412_,11.64
_02662_,11.64
_04453_,11.64
_04518_,11.64
_05487_,11.64
_05687_,11.64
_05863_,11.64
_06656_,11.64
_08392_,11.64
_09454_,11.64
_11596_,11.64
_12959_,11.64
_13127_,11.64
_13740_,11.64
_14823_,11.64
_15473_,11.64
_15576_,11.64
_15817_,11.64
_15916_,11.64
_15990_,11.64
_16729_,11.64
_17102_,11.64
_17568_,11.64
_18597_,11.64
_20164_,11.64
_20781_,11.64
_22766_,11.64
_23302_,11.64
_24674_,11.64
_24725_,11.64
_27860_,11.64
_28815_,11.64
_30299_,11.64
_31443_,11.64
_31939_,11.64
_33252_,11.64
_34026_,11.64
_36522_,11.64
_38670_,11.64
_38870_,11.64
_39130_,11.64
_40224_,11.64
_40789_,11.64
_41508_,11.64
_41821_,11.64
_05932_,11.635
_31227_,11.635
_05886_,11.625
_01076_,11.62
_02949_,11.62
_03803_,11.62
_04078_,11.62
_04988_,11.62
_08833_,11.62
_11176_,11.62
_11370_,11.62
_11858_,11.62
_12231_,11.62
_15405_,11.62
_15508_,11.62
_16632_,11.62
_17301_,11.62
_17811_,11.62
_18504_,11.62
_22494_,11.62
_22827_,11.62
_24792_,11.62
_25044_,11.62
_25634_,11.62
_25827_,11.62
_26024_,11.62
_26841_,11.62
_27833_,11.62
_27920_,11.62
_28201_,11.62
_28240_,11.62
_28419_,11.62
_28786_,11.62
_30426_,11.62
_32083_,11.62
_32181_,11.62
_35833_,11.62
_37074_,11.62
_38740_,11.62
_39136_,11.62
_39552_,11.62
_39587_,11.62
_40818_,11.62
load_twiddle[19],11.61
load_twiddle[20],11.61
load_twiddle[25],11.61
_01078_,11.6
_01569_,11.6
_03394_,11.6
_03652_,11.6
_12214_,11.6
_14405_,11.6
_15952_,11.6
_17867_,11.6
_21531_,11.6
_22109_,11.6
_22516_,11.6
_22603_,11.6
_29501_,11.6
_30576_,11.6
_32673_,11.6
_34124_,11.6
_34672_,11.6
_35116_,11.6
_41902_,11.6
_13111_,11.59
_33305_,11.59
_28033_,11.585
_00473_,11.58
_04971_,11.58
_05437_,11.58
_06698_,11.58
_08704_,11.58
_10910_,11.58
_12289_,11.58
_15137_,11.58
_15942_,11.58
_17853_,11.58
_18764_,11.58
_19753_,11.58
_20727_,11.58
_21380_,11.58
_21493_,11.58
_23201_,11.58
_23962_,11.58
_27277_,11.58
_28335_,11.58
_29233_,11.58
_33025_,11.58
_33260_,11.58
_33542_,11.58
_35873_,11.58
_37049_,11.58
_38133_,11.58
_39799_,11.58
_40513_,11.58
_05293_,11.57
_00856_,11.565
_00642_,11.56
_01710_,11.56
_06364_,11.56
_07750_,11.56
_12674_,11.56
_15797_,11.56
_16209_,11.56
_16340_,11.56
_20882_,11.56
_25883_,11.56
_26449_,11.56
_26802_,11.56
_27132_,11.56
_29845_,11.56
_31147_,11.56
_31982_,11.56
_32268_,11.56
_36150_,11.56
load_data[21],11.56
_35863_,11.555
_00334_,11.54
_01511_,11.54
_01762_,11.54
_03128_,11.54
_03223_,11.54
_03916_,11.54
_07471_,11.54
_08553_,11.54
_08811_,11.54
_08924_,11.54
_09033_,11.54
_09739_,11.54
_10287_,11.54
_10548_,11.54
_10830_,11.54
_11826_,11.54
_12115_,11.54
_14559_,11.54
_15203_,11.54
_15216_,11.54
_16587_,11.54
_16739_,11.54
_17021_,11.54
_17155_,11.54
_18820_,11.54
_19110_,11.54
_20796_,11.54
_23421_,11.54
_24464_,11.54
_26002_,11.54
_26320_,11.54
_27483_,11.54
_27908_,11.54
_28679_,11.54
_28850_,11.54
_29255_,11.54
_29410_,11.54
_29615_,11.54
_30534_,11.54
_30700_,11.54
_31123_,11.54
_33100_,11.54
